Sentence: #;Word;Tag
;250;PACK
;ml;PACK
;væske;FORM
;til;FORM
;inhal;FORM
;.;FORM
;damp;FORM
Sentence: 120;aerobec;NAME
;50;STRENGTH
;mikrogram;STRENGTH
;/;STRENGTH
;dosis;STRENGTH
;200;PACK
;doser;PACK
;inhal;FORM
;.;FORM
;spray;FORM
;,;O
;opløsn;FORM
;.;FORM
Sentence: 121;vizarsin;NAME
;50;STRENGTH
;mg;STRENGTH
;8;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 122;exflow;NAME
;10;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;g;STRENGTH
;2500;PACK
;g;PACK
;pulver;FORM
;t;FORM
;.;FORM
;drik;FORM
;.;FORM
;vand;FORM
Sentence: 123;havrix;NAME
;1440;STRENGTH
;eu;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;1;PACK
;ml;PACK
;(;O
;endosissprøjte;O
;);O
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;suspension;FORM
Sentence: 124;refixia;NAME
;1000;STRENGTH
;iu;STRENGTH
;1;PACK
;sæt;PACK
;pulv;FORM
;.;FORM
;og;FORM
;sol;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;op;FORM
Sentence: 125;zyx;NAME
;eukalyptus;NAME
;3;STRENGTH
;mg;STRENGTH
;20;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;sugetabletter;FORM
Sentence: 126;onsior;NAME
;6;STRENGTH
;mg;STRENGTH
;6;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 127;morfin;NAME
;dak;O
;10;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 128;bricanyl;NAME
;0;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;amp;PACK
;.;PACK
;a;PACK
;1;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 129;locoid;NAME
;capilar;NAME
;1;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;g;STRENGTH
;100;PACK
;ml;PACK
;kutanopløsning;FORM
Sentence: 130;alk;NAME
;-;NAME
;fortyndingsvæske;NAME
;10;PACK
;htgl;PACK
;.;PACK
;a;PACK
;4;PACK
;,;O
;5;PACK
;ml;PACK
;fortyndingsvæske;FORM
Sentence: 131;savene;NAME
;20;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;stk;PACK
;.;PACK
;pul;FORM
;.;FORM
;t;FORM
;.;FORM
;konc;FORM
;.;FORM
;inf;FORM
;.;FORM
;opl;FORM
;.;FORM
;v;FORM
Sentence: 132;alfacalcidol;NAME
;orifarm;O
;0;STRENGTH
;,;O
;25;STRENGTH
;mikrogram;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;bløde;FORM
Sentence: 133;piperacil;NAME
;.;NAME
;/;NAME
;tazobac;NAME
;.;NAME
;stragen;O
;2;STRENGTH
;g;STRENGTH
;+;STRENGTH
;0;STRENGTH
;,;O
;25;STRENGTH
;g;STRENGTH
;10;PACK
;stk;PACK
;.;PACK
;pulv;FORM
;.;FORM
;t;FORM
;.;FORM
;inf;FORM
;.;FORM
;væske;FORM
;,;O
;opl;FORM
Sentence: 134;alamycin;NAME
;prolongatum;NAME
;vet;NAME
;.;NAME
;300;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;1;PACK
;x;PACK
;100;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;suspension;FORM
Sentence: 135;brilique;NAME
;90;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 136;brintellix;NAME
;5;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;2;PACK
;care;PACK
;4;PACK
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 137;efastad;NAME
;75;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depotkapsler;FORM
;,;O
;hårde;FORM
Sentence: 138;norspan;NAME
;15;STRENGTH
;mikrogram;STRENGTH
;/;STRENGTH
;time;STRENGTH
;4;PACK
;stk;PACK
;.;PACK
;depotplastre;FORM
Sentence: 139;noradrenalin;NAME
;macure;O
;1;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;x;PACK
;4;PACK
;ml;PACK
;konc;FORM
;.;FORM
;t;FORM
;.;FORM
;inf;FORM
;.;FORM
;væsk;FORM
;.;FORM
;opl;FORM
;.;FORM
Sentence: 140;paroxetin;NAME
;2;O
;care;NAME
;4;O
;30;STRENGTH
;mg;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 141;novonorm;NAME
;1;STRENGTH
;mg;STRENGTH
;90;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 142;mucolysin;NAME
;600;STRENGTH
;mg;STRENGTH
;10;PACK
;stk;PACK
;brusetabletter;FORM
Sentence: 143;optiray;NAME
;320;STRENGTH
;mg;STRENGTH
;iod;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;x;PACK
;500;PACK
;ml;PACK
;inj;FORM
;/;FORM
;inf;FORM
;vsk;FORM
;opl;FORM
;fld;FORM
Sentence: 144;basiron;NAME
;10;STRENGTH
;%;STRENGTH
;60;PACK
;g;PACK
;gel;FORM
Sentence: 145;equasym;NAME
;depot;NAME
;20;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kap;FORM
;.;FORM
;m;FORM
;.;FORM
;mod;FORM
;.;FORM
;udløs;FORM
;.;FORM
;hård;FORM
Sentence: 146;seractil;NAME
;400;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 147;estron;NAME
;28;NAME
;3;PACK
;x;PACK
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 148;irbesartan;NAME
;stada;O
;300;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 149;frontect;NAME
;(;O
;til;NAME
;hunde;NAME
;20;NAME
;-;NAME
;40;NAME
;kg;NAME
;);O
;270;STRENGTH
;,;O
;4;STRENGTH
;+;STRENGTH
;2019;STRENGTH
;,;O
;2;STRENGTH
;mg;STRENGTH
;3;PACK
;x;PACK
;4;PACK
;ml;PACK
;spot;FORM
;-;FORM
;on;FORM
;,;O
;opløsning;FORM
Sentence: 150;aripiprazole;NAME
;sandoz;O
;10;STRENGTH
;mg;STRENGTH
;70;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 151;xalatan;NAME
;50;STRENGTH
;mikrogram;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;2;PACK
;,;O
;5;PACK
;ml;PACK
;øjendrb;FORM
;.;FORM
;,;O
;opløsning;FORM
Sentence: 152;actrapid;NAME
;penfill;NAME
;100;STRENGTH
;ie;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;x;PACK
;3;PACK
;ml;PACK
;inj;FORM
;.;FORM
;vsk;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;cyl;FORM
;.;FORM
;amp;FORM
Sentence: 153;fucidine;NAME
;2;STRENGTH
;%;STRENGTH
;30;PACK
;g;PACK
;salve;FORM
Sentence: 154;motiron;NAME
;5;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 155;pegasys;NAME
;180;STRENGTH
;mikrogram;STRENGTH
;4;PACK
;x;PACK
;0;PACK
;,;O
;5;PACK
;ml;PACK
;inj;FORM
;.;FORM
;vsk;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;sprøjte;FORM
Sentence: 156;crestor;NAME
;5;STRENGTH
;mg;STRENGTH
;56;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 157;azilect;NAME
;1;STRENGTH
;mg;STRENGTH
;112;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 158;prolia;NAME
;60;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;1;PACK
;stk;PACK
;.;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 159;migea;NAME
;200;STRENGTH
;mg;STRENGTH
;12;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 160;milpro;NAME
;vet;NAME
;.;NAME
;16;STRENGTH
;+;STRENGTH
;40;STRENGTH
;mg;STRENGTH
;2;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 161;azilect;NAME
;1;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;abacus;O
;);O
;tabletter;FORM
Sentence: 162;dazonay;NAME
;100;STRENGTH
;+;STRENGTH
;25;STRENGTH
;+;STRENGTH
;200;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 163;hepatect;NAME
;cp;NAME
;50;STRENGTH
;ie;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;40;PACK
;ml;PACK
;inf;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 164;cefagold;NAME
;vet;NAME
;.;NAME
;300;STRENGTH
;mg;STRENGTH
;20;PACK
;x;PACK
;10;PACK
;ml;PACK
;intramammær;FORM
;susp;FORM
;.;FORM
Sentence: 165;rixubis;NAME
;1000;STRENGTH
;ie;STRENGTH
;1;PACK
;stk;PACK
;.;PACK
;pulv;FORM
;.;FORM
;og;FORM
;sol;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;op;FORM
Sentence: 166;vizarsin;NAME
;100;STRENGTH
;mg;STRENGTH
;8;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 167;med;NAME
;.;NAME
;oxygen;O
;yara;O
;praxair;O
;100;NAME
;100;STRENGTH
;%;STRENGTH
;50;PACK
;l;PACK
;(;O
;stål;O
;.;PACK
;);O
;med;FORM
;.;FORM
;gas;FORM
;,;O
;komprim;FORM
;.;FORM
Sentence: 168;broadline;NAME
;katte;NAME
;<;NAME
;2;NAME
;,;O
;5;NAME
;kg;NAME
;24;STRENGTH
;,;O
;9;STRENGTH
;+;STRENGTH
;30;STRENGTH
;+;STRENGTH
;1;STRENGTH
;,;O
;2;STRENGTH
;+;STRENGTH
;24;STRENGTH
;,;O
;9;STRENGTH
;mg;STRENGTH
;3;PACK
;x;PACK
;0;PACK
;,;O
;3;PACK
;ml;PACK
;spot;FORM
;-;FORM
;on;FORM
;,;O
;opløsning;FORM
Sentence: 169;furosoral;NAME
;vet;NAME
;.;NAME
;40;STRENGTH
;mg;STRENGTH
;50;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 170;levitra;NAME
;20;STRENGTH
;mg;STRENGTH
;4;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;pharmacodane;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 171;aerobec;NAME
;100;STRENGTH
;rgd;STRENGTH
;200;PACK
;doser;PACK
;inhal;FORM
;.;FORM
;spray;FORM
;,;O
;opløsn;FORM
;.;FORM
Sentence: 172;microlax;NAME
;9;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;+;STRENGTH
;90;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;50;PACK
;rektaltuber;PACK
;a;PACK
;5;PACK
;ml;PACK
;rektalvsk;FORM
;.;FORM
;,;O
;opl;FORM
;,;O
;endos;FORM
Sentence: 173;quetiapin;NAME
;nordic;O
;prime;O
;400;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Sentence: 174;matrifen;NAME
;50;STRENGTH
;mikrogram;STRENGTH
;/;STRENGTH
;time;STRENGTH
;8;PACK
;stk;PACK
;.;PACK
;depotplastre;FORM
Sentence: 175;alk;NAME
;417;NAME
;cladosporium;NAME
;herbarum;NAME
;1;STRENGTH
;:;STRENGTH
;20;STRENGTH
;w;STRENGTH
;/;STRENGTH
;v;STRENGTH
;2;PACK
;ml;PACK
;opl;FORM
;.;FORM
;t;FORM
;.;FORM
;prikt;FORM
;.;FORM
;(;O
;solup;FORM
;.;FORM
;);O
Sentence: 176;stesolid;NAME
;2;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Sentence: 177;corodil;NAME
;5;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Sentence: 178;ultibro;NAME
;breezhaler;NAME
;90;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;+;PACK
;inhalator;PACK
;inhal;FORM
;.;FORM
;pulv;FORM
;.;FORM
;,;O
;hård;FORM
;kap;FORM
Sentence: 179;temozolomide;NAME
;accord;O
;20;STRENGTH
;mg;STRENGTH
;5;PACK
;stk;PACK
;.;PACK
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 180;kreon;NAME
;40;NAME
;.;NAME
;000;NAME
;40000;STRENGTH
;ep;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;enterokapsler;FORM
;,;O
;hårde;FORM
Sentence: 181;milpro;NAME
;vet;NAME
;.;NAME
;4;STRENGTH
;+;STRENGTH
;10;STRENGTH
;mg;STRENGTH
;24;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 182;alk;NAME
;762;NAME
;jordnød;NAME
;1;STRENGTH
;:;STRENGTH
;20;STRENGTH
;w;STRENGTH
;/;STRENGTH
;v;STRENGTH
;1;PACK
;htgl;PACK
;.;PACK
;a;PACK
;2;PACK
;ml;PACK
;opl;FORM
;.;FORM
;t;FORM
;.;FORM
;prikt;FORM
;.;FORM
;(;O
;solup;FORM
;.;FORM
;);O
Sentence: 183;subcuvia;NAME
;160;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 184;rivastigmin;NAME
;stada;O
;1;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 185;eldepryl;NAME
;10;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Sentence: 186;saxenda;NAME
;6;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;x;PACK
;3;PACK
;ml;PACK
;(;O
;paranova;O
;);O
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;pen;FORM
Sentence: 187;andolex;NAME
;1;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;300;PACK
;ml;PACK
;mundskyllevæske;FORM
Sentence: 188;xylocain;NAME
;10;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;x;PACK
;20;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 189;pergoveris;NAME
;1;PACK
;sæt;PACK
;pulv;FORM
;.;FORM
;og;FORM
;sol;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;op;FORM
Sentence: 190;mianserin;NAME
;orifarm;O
;10;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 191;celecoxib;NAME
;stada;O
;200;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 192;nicotinell;NAME
;mint;NAME
;2;STRENGTH
;mg;STRENGTH
;204;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;sugetabletter;FORM
Sentence: 193;cifin;NAME
;750;STRENGTH
;mg;STRENGTH
;20;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 194;gliclazid;NAME
;2;O
;care;NAME
;4;O
;30;STRENGTH
;mg;STRENGTH
;180;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabl;FORM
;.;FORM
;m;FORM
;modif;FORM
;udløsn;FORM
Sentence: 195;fluvistad;NAME
;80;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Sentence: 196;kestine;NAME
;20;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 197;ropinostad;NAME
;8;STRENGTH
;mg;STRENGTH
;84;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Sentence: 198;esomeprazol;NAME
;actavis;O
;40;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;enterotabletter;FORM
Sentence: 199;porcilis;NAME
;ery;NAME
;parvo;NAME
;vet;NAME
;.;NAME
;1;PACK
;x;PACK
;50;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;suspension;FORM
Sentence: 200;pantoprazol;NAME
;sun;O
;40;STRENGTH
;mg;STRENGTH
;50;PACK
;stk;PACK
;.;PACK
;pulv;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opl;FORM
Sentence: 201;toujeo;NAME
;300;STRENGTH
;uml;STRENGTH
;5;PACK
;x;PACK
;1;PACK
;,;O
;5;PACK
;ml;PACK
;(;O
;orifarm;O
;);O
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;pen;FORM
Sentence: 202;emerade;NAME
;500;STRENGTH
;mikrogram;STRENGTH
;1;PACK
;stk;PACK
;.;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;pen;FORM
Sentence: 203;vilan;NAME
;5;STRENGTH
;mg;STRENGTH
;50;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 204;ganfort;NAME
;3;PACK
;x;PACK
;3;PACK
;ml;PACK
;(;O
;paranova;O
;);O
;øjendrb;FORM
;.;FORM
;,;O
;opløsning;FORM
Sentence: 205;propranolol;NAME
;retard;O
;copharma;O
;80;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depotkapsler;FORM
;,;O
;hårde;FORM
Sentence: 206;phenergan;NAME
;1;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;100;PACK
;ml;PACK
;oral;FORM
;opløsning;FORM
Sentence: 207;med;NAME
;.;NAME
;luft;O
;air;O
;liquide;O
;100;O
;%;NAME
;100;STRENGTH
;%;STRENGTH
;4;PACK
;l;PACK
;(;O
;stål;O
;.;PACK
;);O
;med;FORM
;.;FORM
;gas;FORM
;,;O
;komprim;FORM
;.;FORM
Sentence: 208;venlafaxin;NAME
;orion;O
;37;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;7;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depotkapsler;FORM
;,;O
;hårde;FORM
Sentence: 209;relpax;NAME
;40;STRENGTH
;mg;STRENGTH
;20;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 210;fluconazol;NAME
;hexal;O
;150;STRENGTH
;mg;STRENGTH
;6;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 211;montelukast;NAME
;stada;O
;10;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 212;trumenba;NAME
;60;STRENGTH
;+;STRENGTH
;60;STRENGTH
;mikrog;STRENGTH
;/;STRENGTH
;dosis;STRENGTH
;1;PACK
;dosis;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;suspension;FORM
Sentence: 213;doxazosin;NAME
;sandoz;O
;4;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Sentence: 214;acikure;NAME
;300;STRENGTH
;mg;STRENGTH
;10;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 215;elvanse;NAME
;30;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 216;ramipril;NAME
;hexal;O
;2;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Sentence: 217;methotrexat;NAME
;sandoz;O
;2;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 218;enalapril;NAME
;orion;O
;20;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Sentence: 219;isoniazid;NAME
;oba;O
;300;STRENGTH
;mg;STRENGTH
;50;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Sentence: 220;triamcin;NAME
;.;NAME
;ace;NAME
;/;NAME
;econazo;O
;paranova;NAME
;10;STRENGTH
;+;STRENGTH
;1;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;g;STRENGTH
;30;PACK
;g;PACK
;creme;FORM
Sentence: 221;reyataz;NAME
;300;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 222;seloken;NAME
;1;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;x;PACK
;5;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 223;palonosetron;NAME
;accord;O
;50;STRENGTH
;mikrogram;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 224;orlistat;NAME
;orifarm;O
;120;STRENGTH
;mg;STRENGTH
;42;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 225;suvaxyn;NAME
;m;NAME
;.;NAME
;hyo;NAME
;vet;NAME
;.;NAME
;100;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;suspension;FORM
Sentence: 226;mekinist;NAME
;0;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;orifarm;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 227;palexia;NAME
;depot;NAME
;100;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Sentence: 228;suiseng;NAME
;25;PACK
;doser;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;suspension;FORM
Sentence: 229;defitelio;NAME
;80;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;x;PACK
;2;PACK
;,;O
;5;PACK
;ml;PACK
;konc;FORM
;.;FORM
;t;FORM
;.;FORM
;inf;FORM
;.;FORM
;væsk;FORM
;.;FORM
;opl;FORM
;.;FORM
Sentence: 230;canidryl;NAME
;100;STRENGTH
;mg;STRENGTH
;20;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 231;toviaz;NAME
;8;STRENGTH
;mg;STRENGTH
;84;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;paranova;O
;);O
;depottabletter;FORM
Sentence: 232;creon;NAME
;25;NAME
;.;NAME
;000;NAME
;lipase;STRENGTH
;25;STRENGTH
;.;STRENGTH
;000;STRENGTH
;ep;STRENGTH
;-;STRENGTH
;e;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;enterokapsler;FORM
;,;O
;hårde;FORM
Sentence: 233;spiriva;NAME
;respimat;NAME
;2;STRENGTH
;,;O
;5;STRENGTH
;rg;STRENGTH
;30;PACK
;doser;PACK
;(;O
;60;PACK
;pust;O
;);O
;inhal;FORM
;.;FORM
;væske;FORM
;,;O
;opløsn;FORM
;.;FORM
Sentence: 234;zebinix;NAME
;800;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;paranova;O
;);O
;tabletter;FORM
Sentence: 235;rosuvastatin;NAME
;medical;O
;valley;O
;10;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 236;novoeight;NAME
;250;STRENGTH
;iu;STRENGTH
;1;PACK
;sæt;PACK
;pulv;FORM
;.;FORM
;og;FORM
;sol;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;op;FORM
Sentence: 237;frontect;NAME
;(;O
;til;NAME
;hunde;NAME
;10;NAME
;-;NAME
;20;NAME
;kg;NAME
;);O
;135;STRENGTH
;,;O
;2;STRENGTH
;+;STRENGTH
;1009;STRENGTH
;,;O
;6;STRENGTH
;mg;STRENGTH
;3;PACK
;x;PACK
;2;PACK
;ml;PACK
;spot;FORM
;-;FORM
;on;FORM
;,;O
;opløsning;FORM
Sentence: 238;pradaxa;NAME
;150;STRENGTH
;mg;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;orifarm;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
